task,program,pass
c59eb873.json,(lambda (to_min_grid (grow (grid_to_block $0) 1) (touches_any_boundary (grid_to_block $0)))),True
c59eb873.json,(lambda (to_min_grid (grow (remove_black_b (grid_to_block $0)) 1) false)),True
c59eb873.json,(lambda (to_min_grid (remove_black_b (grow (grid_to_block $0) 1)) false)),True
c59eb873.json,(lambda (to_min_grid (filter_block_tiles (grow (grid_to_block $0) 1) (lambda true)) true)),True
c59eb873.json,(lambda (to_min_grid (grow (filter_block_tiles (grid_to_block $0) (lambda true)) 1) true)),True
c59eb873.json,(lambda (to_min_grid (filter_block_tiles (grow (grid_to_block $0) 1) (lambda true)) false)),True
c59eb873.json,(lambda (to_min_grid (grow (filter_block_tiles (grid_to_block $0) (lambda true)) 1) false)),True
c59eb873.json,(lambda (to_min_grid (grow (merge_blocks (find_same_color_blocks $0 false false) false) 1) false)),True
c59eb873.json,(lambda (to_min_grid (grow (merge_blocks (find_same_color_blocks $0 false false) true) 1) false)),True
c59eb873.json,(lambda (to_min_grid (grow (merge_blocks (find_same_color_blocks $0 false true) false) 1) false)),True
c59eb873.json,(lambda (to_min_grid (grow (merge_blocks (find_same_color_blocks $0 true false) false) 1) false)),True
c8f0f002.json,(lambda (to_min_grid (replace_color (grid_to_block $0) orange grey) false)),True
c8f0f002.json,(lambda (to_min_grid (replace_color (grid_to_block $0) orange grey) true)),True
c8f0f002.json,(lambda (to_original_grid_overlay (replace_color (grid_to_block $0) orange grey) false)),True
c8f0f002.json,(lambda (to_original_grid_overlay (replace_color (grid_to_block $0) orange grey) true)),True
c8f0f002.json,(lambda (to_min_grid (replace_color (grid_to_block $0) orange grey) (negate_boolean false))),True
c8f0f002.json,(lambda (to_min_grid (replace_color (grid_to_block $0) orange grey) (negate_boolean true))),True
c8f0f002.json,(lambda (to_original_grid_overlay (replace_color (grid_to_block $0) orange grey) (negate_boolean false))),True
c8f0f002.json,(lambda (to_original_grid_overlay (replace_color (grid_to_block $0) orange grey) (negate_boolean true))),True
c8f0f002.json,(lambda (to_min_grid (box_block (replace_color (grid_to_block $0) orange grey)) false)),True
c8f0f002.json,(lambda (to_min_grid (box_block (replace_color (grid_to_block $0) orange grey)) true)),True
c8f0f002.json,(lambda (to_min_grid (remove_black_b (replace_color (grid_to_block $0) orange grey)) true)),True
c8f0f002.json,(lambda (to_min_grid (replace_color (remove_black_b (grid_to_block $0)) orange grey) true)),True
c8f0f002.json,(lambda (to_min_grid (remove_black_b (replace_color (grid_to_block $0) orange grey)) false)),True
c8f0f002.json,(lambda (to_min_grid (replace_color (remove_black_b (grid_to_block $0)) orange grey) false)),True
c8f0f002.json,(lambda (to_original_grid_overlay (remove_black_b (replace_color (grid_to_block $0) orange grey)) true)),True
c8f0f002.json,(lambda (to_original_grid_overlay (replace_color (remove_black_b (grid_to_block $0)) orange grey) true)),True
c8f0f002.json,(lambda (to_original_grid_overlay (box_block (replace_color (grid_to_block $0) orange grey)) true)),True
c909285e.json,(lambda (to_min_grid (first_of_sorted_object_list (filter_blocks (find_same_color_blocks $0 true false) (lambda (is_symmetrical $0 false))) (lambda (get_num_tiles $0)) false) true)),True
c909285e.json,(lambda (to_min_grid (first_of_sorted_object_list (find_same_color_blocks $0 true false) (lambda (get_num_tiles (remove_color (grid_to_block $1) (nth_primary_color $0 0)))) false) true)),True
c909285e.json,(lambda (to_min_grid (first_of_sorted_object_list (find_same_color_blocks $0 true false) (lambda (get_num_tiles (remove_color (grid_to_block $1) (nth_primary_color $0 0)))) (has_color (grid_to_block $0) orange)) true)),True
c909285e.json,(lambda (to_min_grid (first_of_sorted_object_list (find_same_color_blocks $0 true false) (lambda (get_num_tiles (remove_color (grid_to_block $1) (nth_primary_color $0 0)))) (has_color (grid_to_block $0) maroon)) true)),True
c9e6f938.json,(lambda (to_min_grid (move (reflect (grid_to_block $0) false) 3 east true) false)),True
c9e6f938.json,(lambda (to_min_grid (move (reflect (grid_to_block $0) false) 3 east true) true)),True
c9e6f938.json,(lambda (to_min_grid (move (reflect (grid_to_block $0) false) (get_height (grid_to_block $0)) east true) true)),True
c9e6f938.json,(lambda (to_min_grid (move (reflect (grid_to_block $0) false) (get_width (grid_to_block $0)) east true) true)),True
c9e6f938.json,(lambda (to_min_grid (move (reflect (grid_to_block $0) false) (get_height (grid_to_block $0)) east true) false)),True
c9e6f938.json,(lambda (to_min_grid (move (reflect (grid_to_block $0) false) (get_width (grid_to_block $0)) east true) false)),True
c9e6f938.json,(lambda (to_min_grid (move (reflect (grid_to_block $0) false) (get_original_grid_height (grid_to_block $0)) east true) true)),True
c9e6f938.json,(lambda (to_min_grid (move (reflect (grid_to_block $0) false) (get_original_grid_width (grid_to_block $0)) east true) true)),True
c9e6f938.json,(lambda (to_min_grid (move (reflect (reflect (reflect (grid_to_block $0) false) true) true) 3 east true) true)),True
c9e6f938.json,(lambda (to_min_grid (move (reflect (reflect (reflect (grid_to_block $0) true) false) true) 3 east true) true)),True
c9e6f938.json,(lambda (to_min_grid (box_block (move (reflect (grid_to_block $0) false) 3 east true)) false)),True
c9e6f938.json,(lambda (to_min_grid (box_block (move (reflect (grid_to_block $0) false) 3 east true)) true)),True
c9e6f938.json,(lambda (to_min_grid (box_block (move (reflect (reflect (reflect (grid_to_block $0) false) true) true) 3 east true)) true)),True
c9e6f938.json,(lambda (to_min_grid (box_block (move (reflect (reflect (reflect (grid_to_block $0) true) false) true) 3 east true)) true)),True
c9e6f938.json,(lambda (to_min_grid (box_block (move (reflect (reflect (reflect (grid_to_block $0) true) true) false) 3 east true)) true)),True
c9e6f938.json,(lambda (to_min_grid (box_block (move (reflect (remove_color (grid_to_block $0) blue) false) 3 east true)) false)),True
c9e6f938.json,(lambda (to_min_grid (box_block (move (reflect (remove_color (grid_to_block $0) yellow) false) 3 east true)) false)),True
c9e6f938.json,(lambda (to_min_grid (box_block (move (reflect (reflect (reflect (grid_to_block $0) false) true) true) 3 east true)) false)),True
c9e6f938.json,(lambda (to_min_grid (box_block (move (reflect (reflect (reflect (grid_to_block $0) true) false) true) 3 east true)) false)),True
c9e6f938.json,(lambda (to_min_grid (box_block (move (reflect (reflect (reflect (grid_to_block $0) true) true) false) 3 east true)) false)),True
ce22a75a.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (wrap_block (remove_black_b (grid_to_block $1)) blue true) blue))) true false)),True
ce22a75a.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (wrap_block (remove_black_b (grid_to_block $1)) blue true) blue))) true true)),True
ce22a75a.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (wrap_block (remove_black_b (grid_to_block $1)) invisible true) blue))) true false)),True
ce22a75a.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (wrap_block (remove_black_b (grid_to_block $1)) invisible true) blue))) true true)),True
ce22a75a.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (wrap_block (remove_black_b (reflect (reflect (grid_to_block $1) false) false)) blue true) blue))) true true)),True
ce22a75a.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (wrap_block (remove_black_b (reflect (reflect (grid_to_block $1) false) false)) invisible true) blue))) true true)),True
ce22a75a.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (wrap_block (remove_black_b (reflect (reflect (grid_to_block $1) true) true)) blue true) blue))) true false)),True
ce22a75a.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (wrap_block (remove_black_b (reflect (reflect (grid_to_block $1) true) true)) blue true) blue))) true true)),True
ce22a75a.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (wrap_block (remove_black_b (reflect (reflect (grid_to_block $1) true) true)) invisible true) blue))) true false)),True
ce22a75a.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (wrap_block (remove_black_b (reflect (reflect (grid_to_block $1) true) true)) invisible true) blue))) true true)),True
ce22a75a.json,(lambda (to_original_grid_overlay (fill_color (wrap_block (remove_black_b (grid_to_block $0)) blue true) blue) true)),True
ce22a75a.json,(lambda (to_original_grid_overlay (fill_color (wrap_block (remove_black_b (grid_to_block $0)) blue true) blue) false)),True
ce22a75a.json,(lambda (to_original_grid_overlay (fill_color (wrap_block (remove_black_b (grid_to_block $0)) invisible true) blue) true)),True
ce22a75a.json,(lambda (to_original_grid_overlay (fill_color (wrap_block (remove_black_b (grid_to_block $0)) invisible true) blue) false)),True
ce22a75a.json,(lambda (to_original_grid_overlay (fill_color (wrap_block (remove_black_b (grid_to_block $0)) black true) blue) true)),True
ce22a75a.json,(lambda (to_original_grid_overlay (fill_color (wrap_block (remove_black_b (grid_to_block $0)) black true) blue) false)),True
ce22a75a.json,(lambda (to_original_grid_overlay (fill_color (wrap_block (remove_black_b (grid_to_block $0)) (nth_primary_color (grid_to_block $0) 1) true) blue) false)),True
ce22a75a.json,(lambda (to_original_grid_overlay (wrap_block (fill_color (merge_blocks (tiles_to_blocks (find_tiles_by_black_b $0)) false) blue) black true) false)),True
ce22a75a.json,(lambda (to_original_grid_overlay (wrap_block (fill_color (merge_blocks (tiles_to_blocks (find_tiles_by_black_b $0)) false) blue) black true) true)),True
ce22a75a.json,(lambda (to_original_grid_overlay (wrap_block (fill_color (merge_blocks (tiles_to_blocks (find_tiles_by_black_b $0)) false) blue) blue true) false)),True
ce22a75a.json,(lambda (to_original_grid_overlay (wrap_block (fill_color (merge_blocks (tiles_to_blocks (find_tiles_by_black_b $0)) false) blue) blue true) true)),True
ce22a75a.json,(lambda (to_original_grid_overlay (wrap_block (fill_color (merge_blocks (tiles_to_blocks (find_tiles_by_black_b $0)) true) blue) blue true) false)),True
ce22a75a.json,(lambda (to_original_grid_overlay (wrap_block (fill_color (merge_blocks (tiles_to_blocks (find_tiles_by_black_b $0)) true) blue) blue true) true)),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 true) (lambda (lambda (color_logical $0 $1 green lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 true) (lambda (lambda (color_logical $1 $0 green lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 (negate_boolean false)) (lambda (lambda (color_logical $0 $1 green lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 (negate_boolean false)) (lambda (lambda (color_logical $1 $0 green lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 (touches_any_boundary (grid_to_block $0))) (lambda (lambda (color_logical $0 $1 green lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 (touches_any_boundary (grid_to_block $0))) (lambda (lambda (color_logical $1 $0 green lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 true) (lambda (lambda (color_logical $0 (color_logical $0 $1 green lxor) green lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 true) (lambda (lambda (color_logical $0 (color_logical $1 $0 green lxor) green lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 (touches_any_boundary (move (grid_to_block $0) 1 south false))) (lambda (lambda (color_logical $0 $1 green lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 (touches_any_boundary (move (grid_to_block $0) 1 south false))) (lambda (lambda (color_logical $1 $0 green lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 true) (lambda (lambda (color_logical (color_logical $0 $0 green lor) $1 green lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 true) (lambda (lambda (color_logical (color_logical $0 $1 green lor) $0 green lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 true) (lambda (lambda (color_logical (color_logical $0 $1 green lor) $1 green lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 true) (lambda (lambda (color_logical (color_logical $1 $0 green lor) $0 green lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 true) (lambda (lambda (color_logical $0 $1 (color_logical $0 $1 green lor) lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 true) (lambda (lambda (color_logical $0 $1 (color_logical $1 $0 green lor) lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 true) (lambda (lambda (color_logical $1 $0 (color_logical $0 $1 green lor) lor))))),True
ce4f8723.json,(lambda (overlap_split_blocks (split_grid $0 true) (lambda (lambda (color_logical $1 $0 (color_logical $1 $0 green lor) lor))))),True
d037b0a7.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (extend_towards_until $0 south (lambda (touches_boundary (tile_to_block $0) south))))) false true)),True
d037b0a7.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (extend_towards_until_edge $0 south))) false false)),True
d037b0a7.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (extend_towards_until_edge $0 south))) false true)),True
d037b0a7.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (extend_towards_until_edge $0 south))) true false)),True
d037b0a7.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (extend_towards_until_edge $0 south))) true true)),True
d037b0a7.json,(lambda (to_original_grid_overlay (duplicate (remove_black_b (grid_to_block $0)) south 2) false)),True
d037b0a7.json,(lambda (to_original_grid_overlay (duplicate (remove_black_b (grid_to_block $0)) south 2) true)),True
d037b0a7.json,(lambda (to_original_grid_overlay (duplicate (remove_black_b (grid_to_block $0)) south 3) false)),True
d037b0a7.json,(lambda (to_original_grid_overlay (duplicate (remove_black_b (grid_to_block $0)) south 3) true)),True
d037b0a7.json,(lambda (to_original_grid_overlay (duplicate (remove_black_b (grid_to_block $0)) south 4) false)),True
d037b0a7.json,(lambda (to_original_grid_overlay (duplicate (remove_black_b (grid_to_block $0)) south 4) true)),True
d037b0a7.json,(lambda (blocks_to_original_grid (map_tiles (filter_tiles (find_tiles_by_black_b $0) (lambda true)) (lambda (extend_towards_until_edge $0 south))) false false)),True
d037b0a7.json,(lambda (to_original_grid_overlay (duplicate (remove_black_b (grid_to_block $0)) south 5) false)),True
d037b0a7.json,(lambda (to_original_grid_overlay (duplicate (remove_black_b (grid_to_block $0)) south 6) false)),True
d037b0a7.json,(lambda (to_original_grid_overlay (duplicate (remove_black_b (grid_to_block $0)) south 7) false)),True
d037b0a7.json,(lambda (to_original_grid_overlay (duplicate (remove_black_b (grid_to_block $0)) south 5) true)),True
d037b0a7.json,(lambda (to_original_grid_overlay (duplicate (remove_black_b (grid_to_block $0)) south 6) true)),True
d23f8c26.json,(lambda (to_min_grid (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $0 false)) true) (nth_primary_color (grid_to_block $0) 0)) true)),True
d23f8c26.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $1 false)) false) (nth_primary_color (grid_to_block $1) 0)))) true false)),True
d23f8c26.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $1 false)) false) (nth_primary_color (grid_to_block $1) 0)))) true true)),True
d23f8c26.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $1 false)) true) (nth_primary_color (grid_to_block $1) 0)))) true false)),True
d23f8c26.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $1 false)) true) (nth_primary_color (grid_to_block $1) 0)))) true true)),True
d23f8c26.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $1 false)) (is_exterior $0 true)) (nth_primary_color (grid_to_block $1) 0)))) true false)),True
d23f8c26.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $1 false)) (is_exterior $0 true)) (nth_primary_color (grid_to_block $1) 0)))) true true)),True
d23f8c26.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $1 false)) (is_interior $0 true)) (nth_primary_color (grid_to_block $1) 0)))) true false)),True
d23f8c26.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $1 false)) (is_interior $0 true)) (nth_primary_color (grid_to_block $1) 0)))) true true)),True
d23f8c26.json,(lambda (to_min_grid (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $0 false)) false) black) true)),True
d23f8c26.json,(lambda (to_min_grid (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $0 false)) true) black) true)),True
d23f8c26.json,(lambda (to_original_grid_overlay (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $0 false)) true) black) true)),True
d23f8c26.json,(lambda (to_min_grid (reflect (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $0 false)) true) black) false) true)),True
d23f8c26.json,(lambda (to_min_grid (box_block (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $0 false)) true) black)) false)),True
d23f8c26.json,(lambda (to_original_grid_overlay (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $0 false)) true) (nth_primary_color (grid_to_block $0) 0)) true)),True
d23f8c26.json,(lambda (to_min_grid (remove_color (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $0 false)) true) black) blue) true)),True
d23f8c26.json,(lambda (to_min_grid (fill_color (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $0 false)) true) black) black) true)),True
d23f8c26.json,(lambda (to_min_grid (box_block (fill_color (merge_blocks (splitblocks_to_blocks (split_grid $0 false)) true) (nth_primary_color (grid_to_block $0) 0))) false)),True
d43fd935.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (extend_until_touches_block $0 (first_of_sorted_object_list (find_same_color_blocks $1 true true) (lambda (get_num_tiles $0)) false) false))) true true)),True
d43fd935.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (extend_until_touches_block $0 (first_of_sorted_object_list (find_same_color_blocks $1 true false) (lambda (get_num_tiles $0)) false) false))) true true)),True
d43fd935.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (extend_until_touches_block $0 (first_of_sorted_object_list (find_blocks_by_inferred_b $1 true false) (lambda (get_num_tiles $0)) false) false))) true true)),True
d43fd935.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (extend_until_touches_block $0 (first_of_sorted_object_list (find_same_color_blocks $1 true false) (lambda (get_num_tiles (remove_color $0 grey))) false) false))) true true)),True
d43fd935.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (extend_until_touches_block $0 (first_of_sorted_object_list (find_same_color_blocks $1 true true) (lambda (get_num_tiles (remove_color $0 grey))) false) false))) true true)),True
d43fd935.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (extend_until_touches_block $0 (first_of_sorted_object_list (find_same_color_blocks $1 true false) (lambda (get_num_tiles (remove_color $0 yellow))) false) false))) true true)),True
d43fd935.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (extend_until_touches_block $0 (first_of_sorted_object_list (find_same_color_blocks $1 true true) (lambda (get_num_tiles (remove_color $0 yellow))) false) false))) true true)),True
d43fd935.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (extend_until_touches_block $0 (first_of_sorted_object_list (find_blocks_by_inferred_b $1 true false) (lambda (get_num_tiles (remove_color $0 grey))) false) false))) true true)),True
d43fd935.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (extend_until_touches_block $0 (first_of_sorted_object_list (find_blocks_by_inferred_b $1 true false) (lambda (get_num_tiles (remove_color $0 yellow))) false) false))) true true)),True
d5d6de2d.json,(lambda (to_original_grid_overlay (filter_block_tiles (fill_color (merge_blocks (find_same_color_blocks $0 true true) false) green) (lambda (is_interior $0 true))) false)),True
d5d6de2d.json,(lambda (to_original_grid_overlay (filter_block_tiles (fill_color (merge_blocks (find_same_color_blocks $0 true true) true) green) (lambda (is_interior $0 true))) false)),True
d5d6de2d.json,(lambda (to_original_grid_overlay (filter_block_tiles (fill_color (merge_blocks (find_blocks_by_inferred_b $0 true true) false) green) (lambda (is_interior $0 true))) false)),True
d5d6de2d.json,(lambda (to_original_grid_overlay (filter_block_tiles (fill_color (merge_blocks (find_same_color_blocks $0 true true) false) green) (lambda (negate_boolean (tile_overlaps_block $0 (remove_black_b (grid_to_block $1)))))) false)),True
d5d6de2d.json,(lambda (to_original_grid_overlay (filter_block_tiles (fill_color (merge_blocks (find_same_color_blocks $0 true true) false) green) (lambda (negate_boolean (tile_overlaps_block $0 (merge_blocks (find_same_color_blocks $1 true false) false))))) false)),False
d5d6de2d.json,(lambda (to_original_grid_overlay (filter_block_tiles (fill_color (merge_blocks (find_same_color_blocks $0 true true) false) green) (lambda (negate_boolean (tile_overlaps_block $0 (remove_black_b (move (reflect (grid_to_block $1) true) 1 east true)))))) false)),False
d5d6de2d.json,(lambda (to_original_grid_overlay (filter_block_tiles (fill_color (merge_blocks (find_same_color_blocks $0 true true) false) green) (lambda (negate_boolean (tile_overlaps_block $0 (remove_black_b (move (reflect (grid_to_block $1) true) 1 south true)))))) false)),False
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (grid_to_block $0)) (lambda (is_interior $0 true))) false)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (grid_to_block $0)) (lambda (is_interior $0 true))) true)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (reflect (grid_to_block $0) false)) (lambda (is_interior $0 true))) false)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (reflect (grid_to_block $0) true)) (lambda (is_interior $0 true))) false)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (reflect (remove_black_b (grid_to_block $0)) false)) (lambda (is_interior $0 true))) false)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (reflect (remove_black_b (grid_to_block $0)) true)) (lambda (is_interior $0 true))) false)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (reflect (reflect (grid_to_block $0) false) false)) (lambda (is_interior $0 true))) false)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (reflect (reflect (grid_to_block $0) false) true)) (lambda (is_interior $0 true))) false)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (reflect (reflect (grid_to_block $0) true) false)) (lambda (is_interior $0 true))) false)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (reflect (reflect (grid_to_block $0) true) true)) (lambda (is_interior $0 true))) false)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (remove_black_b (grid_to_block $0))) (lambda (is_interior $0 true))) true)),True
d9fac9be.json,(lambda (to_min_grid (remove_black_b (filter_block_tiles (remove_black_b (grid_to_block $0)) (lambda (is_interior $0 true)))) true)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (remove_black_b (grid_to_block $0))) (lambda (is_interior $0 true))) false)),True
d9fac9be.json,(lambda (to_min_grid (remove_black_b (filter_block_tiles (remove_black_b (grid_to_block $0)) (lambda (is_interior $0 true)))) false)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (reflect (grid_to_block $0) true)) (lambda (is_interior $0 true))) true)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (reflect (grid_to_block $0) false)) (lambda (is_interior $0 true))) true)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (merge_blocks (find_same_color_blocks $0 false false) false) (lambda (is_interior $0 true))) false)),True
d9fac9be.json,(lambda (to_min_grid (first_of_sorted_object_list (find_same_color_blocks $0 true false) (lambda 1) (has_color (grid_to_block $0) teal)) true)),False
d9fac9be.json,(lambda (to_min_grid (first_of_sorted_object_list (find_same_color_blocks $0 false false) (lambda 1) (has_color (remove_color (grid_to_block $0) blue) teal)) true)),False
d9fac9be.json,(lambda (to_min_grid (first_of_sorted_object_list (find_same_color_blocks $0 true false) (lambda 1) (has_color (remove_color (grid_to_block $0) blue) teal)) true)),False
d9fac9be.json,(lambda (to_min_grid (first_of_sorted_object_list (find_same_color_blocks $0 false false) (lambda 1) (has_color (move (grid_to_block $0) 1 south false) teal)) true)),False
d9fac9be.json,(lambda (to_min_grid (first_of_sorted_object_list (find_same_color_blocks $0 true false) (lambda 1) (has_color (move (grid_to_block $0) 1 south false) teal)) true)),False
d9fac9be.json,(lambda (to_min_grid (first_of_sorted_object_list (find_blocks_by_color $0 (nth_primary_color (box_block (remove_black_b (grow (grid_to_block $0) 1))) 2) false false) (lambda 1) true) true)),False
d9fac9be.json,(lambda (to_min_grid (first_of_sorted_object_list (find_blocks_by_color $0 (nth_primary_color (box_block (remove_black_b (grow (grid_to_block $0) 1))) 2) false false) (lambda (get_num_tiles $0)) true) true)),True
d9fac9be.json,(lambda (to_min_grid (first_of_sorted_object_list (find_same_color_blocks $0 false false) (lambda (get_num_tiles (remove_color (box_block (duplicate $0 north_east 3)) blue))) true) true)),False
d9fac9be.json,(lambda (to_min_grid (first_of_sorted_object_list (find_same_color_blocks $0 true false) (lambda (get_num_tiles (remove_color (box_block (duplicate $0 north_east 3)) blue))) true) true)),False
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (move (grid_to_block $0) 1 south false)) (lambda (is_interior $0 true))) false)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (move (grid_to_block $0) 1 south false)) (lambda (is_interior $0 true))) true)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (move (grid_to_block $0) 3 south false)) (lambda (is_interior $0 true))) false)),True
d9fac9be.json,(lambda (to_min_grid (filter_block_tiles (remove_black_b (move (grid_to_block $0) 3 south false)) (lambda (is_interior $0 true))) true)),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 false) (lambda (lambda (color_logical $0 $1 pink lor))))),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 false) (lambda (lambda (color_logical $1 $0 pink lor))))),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 (negate_boolean true)) (lambda (lambda (color_logical $0 $1 pink lor))))),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 (negate_boolean true)) (lambda (lambda (color_logical $1 $0 pink lor))))),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 (is_tile (grid_to_block $0))) (lambda (lambda (color_logical $0 $1 pink lor))))),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 (is_tile (grid_to_block $0))) (lambda (lambda (color_logical $1 $0 pink lor))))),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 (is_tile (remove_black_b (grid_to_block $0)))) (lambda (lambda (color_logical $0 $1 pink lor))))),True
